άσβεστοσ	a AA z v e AB s t o AD s
άσεβα	a AA s e AB v a AA
άσεβε	a AA s e AB v e AB
άσεβεσ	a AA s e AB v e AB s
άσεβη	a AA s e AB v i AC
άσεβησ	a AA s e AB v i AC s
άσεβο	a AA s e AB v o AD
άσεβοι	a AA s e AB v i AC
άσεβοσ	a AA s e AB v o AD s
άσεβου	a AA s e AB v u AE
άσεβουσ	a AA s e AB v u AE s
άσεβων	a AA s e AB v o AD n
άσκησα	a AA s c i AC s a AA
άσπρισα	a AA s p ɾ i AC z o AD
άσπροσ	a AA s p ɾ o AD s
άστραψα	a AA s t ɾ a AA p s a AA
άστρο	a AA s t r o AD
άτονοσ	a AA t o AD n o AD s
άχου	a AA x u AE
άχρηστοσ	a AA x ɾ i AC s t o AD s
έβαλα	e AB v a AA l a AA
έβαλε	e AB v a AA l e AB
έβαλεσ	e AB v a AA l e AB s
έβαλλα	e AB v a AA l a AA
έβαψα	e AB v a AA p s a AA
έβδομοσ	e AB v ð o AD m o AD s
έβενοσ	e AB v e AB n o AD s
έβιασα	e AB v ʝ a AA s a AA
έβλαψα	e AB v l a AA p s a AA
έβοσκα	e AB v o AD s k a AA
έβρεξα	e AB v r e AB k s a AA
έγγαμοσ	e AB ŋ ɣ a AA m o AD s
έγγραφο	e AB ŋ ɣ r a AA f o AD
έγινα	e AB ʝ i AC n a AA
έγκριση	e AB ŋ ɡ ɾ i AC s i AC
έγκυοσ	e AB ŋ ɟ i AC o AD s
έγλειψα	e AB ɣ l i AC p s a AA
έγνοια	e AB ɣ ɲ a AA
έγχυσα	e AB ŋ ç i AC s a AA
έδεσσα	e AB ð e AB s a AA
έδιωξα	e AB ð ʝ o AD k s a AA
έδρα	e AB ð ɾ a AA
έδρασα	e AB ð ɾ a AA s a AA
έδρεψα	e AB ð ɾ e AB p s a AA
έδυσα	e AB ð i AC s a AA
έζησα	e AB z i AC s a AA
έζησαν	e AB z i AC s a AA n
έθαλψα	e AB θ a AA l p s a AA
έθαψα	e AB θ a AA p s a AA
έθνοσ	e AB θ n o AD s
έκαμψα	e AB k a AA m p s a AA
έκαψα	e AB k a AA p s a AA
έκθεση	e AB k θ e AB s i AC
έκκροτοσ	e AB k r o AD t o AD s
έκλεισα	e AB k l i AC s a AA
έκλειψη	e AB k l i AC p s i AC
έκλεψα	e AB k l e AB p s a AA
έκλινα	e AB k l i AC n a AA
έκπληξη	e AB k p l i AC k s i AC
έκρηξη	e AB k ɾ i AC k s i AC
έκρινα	e AB k ɾ i AC n a AA
έκρουσα	e AB k r u AE s a AA
έκταση	e AB k t a AA s i AC
έκτοποσ	e AB k t o AD p o AD s
έκτοσ	e AB k t o AD s
έκχυσα	e AB k ç i AC s a AA
έλαμψα	e AB l a AA m p s a AA
έλειψα	e AB l i AC p s a AA
έλεοσ	e AB l e AB o AD s
έλιασα	e AB ʎ a AA s a AA
έλκομαι	e AB l k o AD m e AB
έλκομε	e AB l k o AD m e AB
έλκοσ	e AB l k o AD s
έλκουμε	e AB l k u AE m e AB
έλκω	e AB l k o AD
έλληνα	e AB l i AC n a AA
έλληνεσ	e AB l i AC n e AB s
έλξατε	e AB l k s a AA t e AB
έλουσα	e AB l u AE s a AA
έλυνα	e AB l i AC n a AA
έλυναν	e AB l i AC n a AA n
έλυνε	e AB l i AC n e AB
έλυνεσ	e AB l i AC n e AB s
έλυσα	e AB l i AC s a AA
έλυσαν	e AB l i AC s a AA n
έλυσε	e AB l i AC s e AB
έλυσεσ	e AB l i AC s e AB s
έμμονοσ	e AB m o AD n o AD s
έμπορασ	e AB m b o AD ɾ a AA s
έμποροσ	e AB m b o AD ɾ o AD s
έναντι	e AB n a AA n d i AC
έναρξη	e AB n a AA ɾ k s i AC
έναρξησ	e AB n a AA ɾ k s i AC s
ένατοσ	e AB n a AA t o AD s
ένδεκα	e AB n ð e AB k a AA
ένζυμο	e AB n z i AC m o AD
έννοια	e AB ɲ a AA
ένρινα	e AB n r i AC n a AA
ένρινε	e AB n r i AC n e AB
ένρινεσ	e AB n r i AC n e AB s
ένρινη	e AB n r i AC n i AC
ένρινησ	e AB n r i AC n i AC s
ένρινο	e AB n r i AC n o AD
ένρινοι	e AB n r i AC n i AC
ένρινοσ	e AB n r i AC n o AD s
ένρινου	e AB n r i AC n u AE
ένρινουσ	e AB n r i AC n u AE s
ένρινων	e AB n r i AC n o AD n
έντεκα	e AB n d e AB k a AA
έντερο	e AB n d e AB ɾ o AD
έντονοσ	e AB n d o AD n o AD s
έντρομη	e AB n d ɾ o AD m i AC
έντρομοι	e AB n d ɾ o AD m i AC
έντρομοσ	e AB n d ɾ o AD m o AD s
έξεισ	e AB k s i AC s
έξη	e AB k s i AC
έξι	e AB k s i AC
έξοδοσ	e AB k s o AD ð o AD s
έξυσα	e AB k s i AC s a AA
έπαιξα	e AB p e AB k s a AA
έπαυσα	e AB p a AA f s a AA
έπαψα	e AB p a AA p s a AA
έπεισα	e AB p i AC s a AA
έπεμψα	e AB p e AB m p s a AA
έπλεξα	e AB p l e AB k s a AA
έπλευσα	e AB p l e AB f s a AA
έπνευσα	e AB p n e AB f s a AA
έπρεπε	e AB p ɾ e AB p e AB
έραψα	e AB ɾ a AA p s a AA
έργο	e AB ɾ ɣ o AD
έριδα	e AB r i AC ð a AA
έριδεσ	e AB r i AC ð e AB s
έρπω	e AB r p o AD
έρρευσα	e AB r e AB f s a AA
έρρινα	e AB r i AC n a AA
έρρινε	e AB r i AC n e AB
έρρινεσ	e AB r i AC n e AB s
έρρινη	e AB r i AC n i AC
έρρινησ	e AB r i AC n i AC s
έρρινο	e AB r i AC n o AD
έρρινοι	e AB r i AC n i AC
έρρινοσ	e AB r i AC n o AD s
έρρινου	e AB r i AC n u AE
έρρινουσ	e AB r i AC n u AE s
έρρινων	e AB r i AC n o AD n
έρχομαι	e AB ɾ x o AD m e AB
έσεισα	e AB s i AC s a AA
έσκαγα	e AB s k a AA ɣ a AA
έσκαζα	e AB s k a AA z a AA
έσκασα	e AB s k a AA s a AA
έσκισα	e AB s c i AC s a AA
έσπαγα	e AB s p a AA ɣ a AA
έσπαζα	e AB s p a AA z a AA
έσπασα	e AB s p a AA s a AA
έσπειρα	e AB s p i AC ɾ a AA
έσταξα	e AB s t a AA k s a AA
έστεψα	e AB s t e AB p s a AA
έστρεψα	e AB s t ɾ e AB p s a AA
έσυρα	e AB s i AC r a AA
έσφυζα	e AB s f i AC z a AA
έσχισα	e AB s ç i AC s a AA
έτεινα	e AB t i AC n a AA
έτερψα	e AB t e AB ɾ p s a AA
έτοιμοσ	e AB t i AC m o AD s
έτοσ	e AB t o AD s
έτρεμα	e AB t r e AB m a AA
έτρεψα	e AB t ɾ e AB p s a AA
έτριψα	e AB t r i AC p s a AA
έφερα	e AB f e AB ɾ a AA
έφηβη	e AB f i AC v i AC
έφθασα	e AB f θ a AA s a AA
έφραξα	e AB f r a AA k s a AA
έφτασα	e AB f t a AA s a AA
έφτιαξα	e AB f t ç a AA k s a AA
έφτυσα	e AB f t i AC s a AA
έχασα	e AB x a AA s a AA
έχαψα	e AB x a AA p s a AA
έχε	e AB ç e AB
έχει	e AB ç i AC
έχεισ	e AB ç i AC s
έχετε	e AB ç e AB t e AB
έχομε	e AB x o AD m e AB
έχοντασ	e AB x o AD n d a AA s
έχουμε	e AB x u AE m e AB
έχουν	e AB x u AE n
έχουνε	e AB x u AE n e AB
έχω	e AB x o AD
έψαξα	e AB p s a AA k s a AA
έψιλον	e AB p s i AC l o AD n
έωσ	e AB o AD s
ήβη	i AC v i AC
ήβησ	i AC v i AC s
ήγγειλα	i AC ŋ ɟ i AC l a AA
ήγγελλα	i AC ŋ ɟ e AB l a AA
ήγειρα	i AC ʝ i AC ɾ a AA
ήδη	i AC ð i AC
ήλιοσ	i AC ʎ o AD s
ήμασταν	i AC m a AA s t a AA n
ήμαστε	i AC m a AA s t e AB
ήμεθα	i AC m e AB θ a AA
ήμουν	i AC m u AE n
ήμουνα	i AC m u AE n a AA
ήντα	i AC n d a AA
ήπειροσ	i AC p i AC ɾ o AD s
ήπια	i AC p ç a AA
ήπιε	i AC p ç e AB
ήπιεσ	i AC p ç e AB s
ήπιοσ	i AC p i AC o AD s
ήρα	i AC r a AA
ήσαν	i AC s a AA n
ήσανε	i AC s a AA n e AB
ήσασταν	i AC s a AA s t a AA n
ήσαστε	i AC s a AA s t e AB
ήσουν	i AC s u AE n
ήσουνα	i AC s u AE n a AA
ήτα	i AC t a AA
ήταν	i AC t a AA n
ήτανε	i AC t a AA n e AB
ήττα	i AC t a AA
ήχε	i AC ç e AB
ίδιοσ	i AC ð ʝ o AD s
ίδρυμα	i AC ð r i AC m a AA
ίδρυσα	i AC ð r i AC s a AA
ίε	i AC e AB
ίντα	i AC n d a AA
ίπταμαι	i AC p t a AA m e AB
ίσωσ	i AC s o AD s
α	a AA
αέρισα	a AA e AB ɾ i AC s a AA
αήθησ	a AA i AC θ i AC s
αίαντασ	e AB a AA n d a AA s
αίασ	e AB a AA s
αίγινα	e AB ʝ i AC n a AA
αίγιο	e AB ʝ i AC o AD
αίγυπτοσ	e AB ʝ i AC p t o AD s
αίθουσα	e AB θ u AE s a AA
αίρομαι	e AB r o AD m e AB
αίρω	e AB r o AD
αίσθημα	e AB s θ i AC m a AA
αίσθηση	e AB s θ i AC s i AC
αίσχοσ	e AB s x o AD s
αίτηση	e AB t i AC s i AC
αίτνα	e AB t n a AA
αβάνα	a AA v a AA n a AA
αβάρα	a AA v a AA ɾ a AA
αβάραρα	a AA v a AA ɾ a AA ɾ a AA
αβάραρε	a AA v a AA ɾ a AA ɾ e AB
αβέβαιοσ	a AA v e AB v e AB o AD s
αβανγκάρντ	a AA v a AA ŋ ɡ a AA ɾ d
αβανγκαρντισμέ	a AA v a AA ŋ ɡ a AA ɾ d i AC z m e AB
αβανγκαρντισμοί	a AA v a AA ŋ ɡ a AA ɾ d i AC z m i AC
αβανγκαρντισμού	a AA v a AA ŋ ɡ a AA ɾ d i AC z m u AE
αβανγκαρντισμούσ	a AA v a AA ŋ ɡ a AA ɾ d i AC z m u AE s
αβανγκαρντισμό	a AA v a AA ŋ ɡ a AA ɾ d i AC z m o AD
αβανγκαρντισμόσ	a AA v a AA ŋ ɡ a AA ɾ d i AC z m o AD s
αβανγκαρντισμών	a AA v a AA ŋ ɡ a AA ɾ d i AC z m o AD n
αβαράριζα	a AA v a AA ɾ a AA ɾ i AC z a AA
αβαράριζε	a AA v a AA ɾ a AA ɾ i AC z e AB
αβαράρισα	a AA v a AA ɾ a AA ɾ i AC s a AA
αβαράρισε	a AA v a AA ɾ a AA ɾ i AC s e AB
αβαράρω	a AA v a AA ɾ a AA ɾ o AD
αβασκαμένοσ	a AA v a AA s k a AA m e AB n o AD s
αβγάτισα	a AA v ɣ a AA t i AC s a AA
αβγατίζομαι	a AA v ɣ a AA t i AC z o AD m e AB
αβγατίζω	a AA v ɣ a AA t i AC z o AD
αβγατίστηκα	a AA v ɣ a AA t i AC s t i AC k a AA
αβγατισμένα	a AA v ɣ a AA t i AC z m e AB n a AA
αβγατισμένε	a AA v ɣ a AA t i AC z m e AB n e AB
αβγατισμένεσ	a AA v ɣ a AA t i AC z m e AB n e AB s
αβγατισμένη	a AA v ɣ a AA t i AC z m e AB n i AC
αβγατισμένησ	a AA v ɣ a AA t i AC z m e AB n i AC s
αβγατισμένο	a AA v ɣ a AA t i AC z m e AB n o AD
αβγατισμένοι	a AA v ɣ a AA t i AC z m e AB n i AC
αβγατισμένοσ	a AA v ɣ a AA t i AC z m e AB n o AD s
αβγατισμένου	a AA v ɣ a AA t i AC z m e AB n u AE
αβγατισμένουσ	a AA v ɣ a AA t i AC z m e AB n u AE s
αβγατισμένων	a AA v ɣ a AA t i AC z m e AB n o AD n
αβγοθήκη	a AA v ɣ o AD θ i AC c i AC
αβγοκομμένα	a AA v ɣ o AD k o AD m e AB n a AA
αβγοκομμένε	a AA v ɣ o AD k o AD m e AB n e AB
αβγοκομμένεσ	a AA v ɣ o AD k o AD m e AB n e AB s
αβγοκομμένη	a AA v ɣ o AD k o AD m e AB n i AC
αβγοκομμένησ	a AA v ɣ o AD k o AD m e AB n i AC s
αβγοκομμένο	a AA v ɣ o AD k o AD m e AB n o AD
αβγοκομμένοι	a AA v ɣ o AD k o AD m e AB n i AC
αβγοκομμένοσ	a AA v ɣ o AD k o AD m e AB n o AD s
αβγοκομμένου	a AA v ɣ o AD k o AD m e AB n u AE
αβγοκομμένουσ	a AA v ɣ o AD k o AD m e AB n u AE s
αβγοκομμένων	a AA v ɣ o AD k o AD m e AB n o AD n
αβγοκόβω	a AA v ɣ o AD k o AD v o AD
αβγουλάκι	a AA v ɣ u AE l a AA c i AC
αβγό	a AA v ɣ o AD
αβεβαίωσ	a AA v e AB v e AB o AD s
αβλαβέστεροσ	a AA v l a AA v e AB s t e AB r o AD s
αβλαβήσ	a AA v l a AA v i AC s
αβουλία	a AA v u AE l i AC a AA
αβουλίεσ	a AA v u AE l i AC e AB s
αβουλησία	a AA v u AE l i AC s i AC a AA
αβουλησίασ	a AA v u AE l i AC s i AC a AA s
αβουλησίεσ	a AA v u AE l i AC s i AC e AB s
αβουλησιών	a AA v u AE l i AC s i AC o AD n
αβουλιών	a AA v u AE l i AC o AD n
αβούλιαχτοσ	a AA v u AE ʎ a AA x t o AD s
αβροδίαιτοσ	a AA v r o AD ð i AC e AB t o AD s
αγάμητοσ	a AA ɣ a AA m i AC t o AD s
αγάνταρα	a AA ɣ a AA n d a AA r a AA
αγάνταρε	a AA ɣ a AA n d a AA r e AB
αγάπαγα	a AA ɣ a AA p a AA ɣ a AA
αγάπησα	a AA ɣ a AA p i AC s a AA
αγέλη	a AA ʝ e AB l i AC
αγένεια	a AA ʝ e AB n i AC a AA
αγένειοσ	a AA ʝ e AB n i AC o AD s
αγία	a AA ʝ i AC a AA
αγίασ	a AA ʝ i AC a AA s
αγίασα	a AA ʝ i AC a AA s a AA
αγίου	a AA ʝ i AC u AE
αγίουσ	a AA ʝ i AC u AE s
αγίων	a AA ʝ i AC o AD n
αγαθεύω	a AA ɣ a AA θ e AB v o AD
αγαθοεργία	a AA ɣ a AA θ o AD e AB ɾ ʝ i AC a AA
αγαθοπιστία	a AA ɣ a AA θ o AD p i AC s t i AC a AA
αγαθοπιστίασ	a AA ɣ a AA θ o AD p i AC s t i AC a AA s
αγαθοπιστίεσ	a AA ɣ a AA θ o AD p i AC s t i AC e AB s
αγαθοπιστιών	a AA ɣ a AA θ o AD p i AC s t i AC o AD n
αγανάκτησα	a AA ɣ a AA n a AA k t i AC s a AA
αγανάχτησα	a AA ɣ a AA n a AA x t i AC s a AA
αγανακτισμένα	a AA ɣ a AA n a AA k t i AC z m e AB n a AA
αγανακτισμένε	a AA ɣ a AA n a AA k t i AC z m e AB n e AB
αγανακτισμένεσ	a AA ɣ a AA n a AA k t i AC z m e AB n e AB s
αγανακτισμένη	a AA ɣ a AA n a AA k t i AC z m e AB n i AC
αγανακτισμένησ	a AA ɣ a AA n a AA k t i AC z m e AB n i AC s
αγανακτισμένο	a AA ɣ a AA n a AA k t i AC z m e AB n o AD
αγανακτισμένοι	a AA ɣ a AA n a AA k t i AC z m e AB n i AC
αγανακτισμένοσ	a AA ɣ a AA n a AA k t i AC z m e AB n o AD s
αγανακτισμένου	a AA ɣ a AA n a AA k t i AC z m e AB n u AE
αγανακτισμένουσ	a AA ɣ a AA n a AA k t i AC z m e AB n u AE s
αγανακτισμένων	a AA ɣ a AA n a AA k t i AC z m e AB n o AD n
αγανακτώ	a AA ɣ a AA n a AA k t o AD
αγαναχτισμένοσ	a AA ɣ a AA n a AA x t i AC z m e AB n o AD s
αγαναχτώ	a AA ɣ a AA n a AA x t o AD
αγαντάριζα	a AA ɣ a AA n d a AA r i AC z a AA
αγαντάριζε	a AA ɣ a AA n d a AA r i AC z e AB
αγαντάρισα	a AA ɣ a AA n d a AA r i AC s a AA
αγαντάρισε	a AA ɣ a AA n d a AA r i AC s e AB
αγαντάρω	a AA ɣ a AA n d a AA ɾ o AD
αγανταρισμένοσ	a AA ɣ a AA n d a AA ɾ i AC z m e AB n o AD s
αγανόσ	a AA ɣ a AA n o AD s
αγαπάω	a AA ɣ a AA p a AA o AD
αγαπήθηκα	a AA ɣ a AA p i AC θ i AC k a AA
αγαπήσει	a AA ɣ a AA p i AC s i AC
αγαπηθεί	a AA ɣ a AA p i AC θ i AC
αγαπημένα	a AA ɣ a AA p i AC m e AB n a AA
αγαπημένε	a AA ɣ a AA p i AC m e AB n e AB
αγαπημένεσ	a AA ɣ a AA p i AC m e AB n e AB s
αγαπημένη	a AA ɣ a AA p i AC m e AB n i AC
αγαπημένησ	a AA ɣ a AA p i AC m e AB n i AC s
αγαπημένο	a AA ɣ a AA p i AC m e AB n o AD
αγαπημένοι	a AA ɣ a AA p i AC m e AB n i AC
αγαπημένοσ	a AA ɣ a AA p i AC m e AB n o AD s
αγαπημένου	a AA ɣ a AA p i AC m e AB n u AE
αγαπημένουσ	a AA ɣ a AA p i AC m e AB n u AE s
αγαπημένων	a AA ɣ a AA p i AC m e AB n o AD n
αγαπιέμαι	a AA ɣ a AA p ç e AB m e AB
αγαπούσα	a AA ɣ a AA p u AE s a AA
αγαπώ	a AA ɣ a AA p o AD
αγγάρεψα	a AA ŋ ɡ a AA ɾ e AB p s a AA
αγγέλλομαι	a AA ŋ ɟ e AB l o AD m e AB
αγγέλλω	a AA ŋ ɟ e AB l o AD
αγγέλου	a AA ŋ ɟ e AB l u AE
αγγέλω	a AA ŋ ɟ e AB l o AD
αγγίζομαι	a AA ŋ ɟ i AC z o AD m e AB
αγγίζομε	a AA ŋ ɟ i AC z o AD m e AB
αγγίζουμε	a AA ŋ ɟ i AC z u AE m e AB
αγγίζω	a AA ŋ ɟ i AC z o AD
αγγίστηκα	a AA ŋ ɟ i AC s t i AC k a AA
αγγίχτηκα	a AA ŋ ɟ i AC x t i AC k a AA
αγγαρεμένοσ	a AA ŋ ɡ a AA ɾ e AB m e AB n o AD s
αγγαρεύομαι	a AA ŋ ɡ a AA ɾ e AB v o AD m e AB
αγγαρεύτηκα	a AA ŋ ɡ a AA ɾ e AB f t i AC k a AA
αγγαρεύω	a AA ŋ ɡ a AA ɾ e AB v o AD
αγγελιασμένοσ	a AA ŋ ɟ e AB ʎ a AA z m e AB n o AD s
αγγελμένοσ	a AA ŋ ɟ e AB l m e AB n o AD s
αγγελοκρουσμένοσ	a AA ŋ ɟ e AB l o AD k ɾ u AE z m e AB n o AD s
αγγελοκρούομαι	a AA ŋ ɟ e AB l o AD k r u AE o AD m e AB
αγγελοκρούομε	a AA ŋ ɟ e AB l o AD k r u AE o AD m e AB
αγγελοκρούουμε	a AA ŋ ɟ e AB l o AD k r u AE u AE m e AB
αγγελοκρούστηκα	a AA ŋ ɟ e AB l o AD k r u AE s t i AC k a AA
αγγελοκρούω	a AA ŋ ɟ e AB l o AD k r u AE o AD
αγγελούδι	a AA ŋ ɟ e AB l u AE ð i AC
αγγελούδια	a AA ŋ ɟ e AB l u AE ð ʝ a AA
αγγελόκρουσα	a AA ŋ ɟ e AB l o AD k r u AE s a AA
αγγιγμένα	a AA ŋ ɟ i AC ɣ m e AB n a AA
αγγιγμένε	a AA ŋ ɟ i AC ɣ m e AB n e AB
αγγιγμένεσ	a AA ŋ ɟ i AC ɣ m e AB n e AB s
αγγιγμένη	a AA ŋ ɟ i AC ɣ m e AB n i AC
αγγιγμένησ	a AA ŋ ɟ i AC ɣ m e AB n i AC s
αγγιγμένο	a AA ŋ ɟ i AC ɣ m e AB n o AD
αγγιγμένοι	a AA ŋ ɟ i AC ɣ m e AB n i AC
αγγιγμένοσ	a AA ŋ ɟ i AC ɣ m e AB n o AD s
αγγιγμένου	a AA ŋ ɟ i AC ɣ m e AB n u AE
αγγιγμένουσ	a AA ŋ ɟ i AC ɣ m e AB n u AE s
αγγιγμένων	a AA ŋ ɟ i AC ɣ m e AB n o AD n
αγγισμένα	a AA ŋ ɟ i AC z m e AB n a AA
αγγισμένε	a AA ŋ ɟ i AC z m e AB n e AB
αγγισμένεσ	a AA ŋ ɟ i AC z m e AB n e AB s
αγγισμένη	a AA ŋ ɟ i AC z m e AB n i AC
αγγισμένησ	a AA ŋ ɟ i AC z m e AB n i AC s
αγγισμένο	a AA ŋ ɟ i AC z m e AB n o AD
αγγισμένοι	a AA ŋ ɟ i AC z m e AB n i AC
αγγισμένοσ	a AA ŋ ɟ i AC z m e AB n o AD s
αγγισμένου	a AA ŋ ɟ i AC z m e AB n u AE
αγγισμένουσ	a AA ŋ ɟ i AC z m e AB n u AE s
αγγισμένων	a AA ŋ ɟ i AC z m e AB n o AD n
αγγλία	a AA ŋ ɡ l i AC a AA
αγγλοποίησα	a AA ŋ ɡ l o AD p i AC i AC s a AA
αγγλοποιήθηκα	a AA ŋ ɡ l o AD p i AC i AC θ i AC k a AA
αγγλοποιημένοσ	a AA ŋ ɡ l o AD p i AC i AC m e AB n o AD s
αγγλοποιούμαι	a AA ŋ ɡ l o AD p i AC u AE m e AB
αγγλοποιούμε	a AA ŋ ɡ l o AD p i AC u AE m e AB
αγγλοποιώ	a AA ŋ ɡ l o AD p i AC o AD
αγγλοφέρνω	a AA ŋ ɡ l o AD f e AB r n o AD
αγγονιού	a AA ŋ ɡ o AD ɲ u AE
αγγονιών	a AA ŋ ɡ o AD ɲ o AD n
αγγουριά	a AA ŋ ɡ u AE ɾ ʝ a AA
αγγουριού	a AA ŋ ɡ u AE ɾ ʝ u AE
αγγουριών	a AA ŋ ɡ u AE ɾ ʝ o AD n
αγγούρι	a AA ŋ ɡ u AE ɾ i AC
αγγούρια	a AA ŋ ɡ u AE ɾ ʝ a AA
αγγόνι	a AA ŋ ɡ o AD n i AC
αγγόνια	a AA ŋ ɡ o AD ɲ a AA
αγελάδα	a AA ʝ e AB l a AA ð a AA
αγενήσ	a AA ʝ e AB n i AC s
αγιάγκαθο	a AA ʝ a AA ŋ ɡ a AA θ o AD
αγιάζομαι	a AA ʝ i AC a AA z o AD m e AB
αγιάζω	a AA ʝ i AC a AA z o AD
αγιάσθηκα	a AA ʝ i AC a AA s θ i AC k a AA
αγιάστηκα	a AA ʝ i AC a AA s t i AC k a AA
αγιασμένοσ	a AA ʝ i AC a AA z m e AB n o AD s
αγιασματάρι	a AA ʝ a AA z m a AA t a AA r i AC
αγιασματάρια	a AA ʝ a AA z m a AA t a AA r ʝ a AA
αγιασματάριο	a AA ʝ a AA z m a AA t a AA r i AC o AD
αγιατολάχ	a AA ʝ a AA t o AD l a AA x
αγιογραφημένοσ	a AA ʝ i AC o AD ɣ ɾ a AA f i AC m e AB n o AD s
αγιοκέρι	a AA ʝ o AD c e AB r i AC
αγιοποιημένα	a AA ʝ i AC o AD p i AC i AC m e AB n a AA
αγιοποιημένε	a AA ʝ i AC o AD p i AC i AC m e AB n e AB
αγιοποιημένεσ	a AA ʝ i AC o AD p i AC i AC m e AB n e AB s
αγιοποιημένη	a AA ʝ i AC o AD p i AC i AC m e AB n i AC
αγιοποιημένησ	a AA ʝ i AC o AD p i AC i AC m e AB n i AC s
αγιοποιημένο	a AA ʝ i AC o AD p i AC i AC m e AB n o AD
αγιοποιημένοι	a AA ʝ i AC o AD p i AC i AC m e AB n i AC
αγιοποιημένοσ	a AA ʝ i AC o AD p i AC i AC m e AB n o AD s
αγιοποιημένου	a AA ʝ i AC o AD p i AC i AC m e AB n u AE
αγιοποιημένουσ	a AA ʝ i AC o AD p i AC i AC m e AB n u AE s
αγιοποιημένων	a AA ʝ i AC o AD p i AC i AC m e AB n o AD n
αγιοποιώ	a AA ʝ i AC o AD p i AC o AD
αγιοπουλιού	a AA ʝ o AD p u AE ʎ u AE
αγιοπουλιών	a AA ʝ o AD p u AE ʎ o AD n
αγιοπούλι	a AA ʝ o AD p u AE l i AC
αγιοπούλια	a AA ʝ o AD p u AE ʎ a AA
αγκάλιασα	a AA ŋ ɡ a AA ʎ a AA s a AA
αγκίδι	a AA ŋ ɟ i AC ð i AC
