abflaken	ʔ AL a AM p AH f BD l AE a AM k AC ŋ AG
abfliessen	ʔ AL a AM p AH f BD l AE iː AN s AJ ə AM n AG
abflugzeit	ʔ AL a AM p AH f BD l AE uː BB k AC t AC s AJ a AM ɪ̯ AB tʰ AD
abfluss	ʔ AL a AM p AH f BD l AE ʊ BA s AJ
abfolge	ʔ AL a AM p AH f BD ɔ BA l AE ɡ AC ə AM
abfragen	ɑ AM b AH f BD ʁ AJ aː AN ɡ AC ŋ̩ BI
abfärben	a AM p AH f BD ɛ AM ʁ AJ b AH n̩ BI
abführen	a AM p AH f BD yː BB ʁ AJ ə AM n AG
abfüllen	a AM p AH f BD ʏ BA l AE ə AM n AG
abgabe	ʔ AL a AM p AH ɡ AC aː AN b AH ə AM
abgang	ʔ AL a AM p AH ɡ AC a AM ŋ AG
abgas	a AM p AH ɡ AC aː AN s AJ
abgeben	a AM p AH ɡ AC eː AN b AH n AG
abgehackt	a AM p AH ɡ AC ə AM h AA a AM k AC t AC
abgehackter	a AM p AH ɡ AC ə AM h AA a AM k AC t AC ɐ BA
abgehacktesten	a AM p AH ɡ AC ə AM h AA a AM k AC t AC ə AM s AJ t AC ə AM n AG
abgekühlt	a AM p AH ɡ AC ə AM k AC yː BB l AE t AC
abgeschrägt	a AM p AH ɡ AC ə AM ʃ AJ ʁ AJ ɛː AN k AC t AC
abgeschrägtes	a AM p AH ɡ AC ə AM ʃ AJ ʁ AJ ɛː AN k AC t AC ə AM s AJ
abgewinnen	a AM p AH ɡ AC ə AM v BD ɪ AM n AG ə AM n AG
abgewöhnen	a AM p AH ɡ AC ə AM v BD øː BB n AG ə AM n AG
abgott	ʔ AL a AM p AH ɡ AC ɔ BA tʰ AD
abgrenzen	ʔ AL a AM p AH ɡ AC ʁ AJ ɛ AM n AG t AC s AJ n̩ BI
abgrenzung	ʔ AL a AM p AH ɡ AC ʁ AJ ɛ AM n AG t AC s AJ ʊ BA ŋ AG
abhalten	ʔ AL a AM p AH h AA a AM l AE t AC ə AM n AG
abhandeln	a AM p AH h AA a AM n AG d AC l̩ BJ n AG
abhang	a AM p AH h AA a AM ŋ AG
abhobeln	a AM p AH h AA oː BB b AH l̩ BJ n AG
abholzen	ʔ AL a AM p AH h AA ɔ BA l AE t AC s AJ n̩ BI
abholzung	ʔ AL a AM p AH h AA ɔ BA l AE t AC s AJ ʊ BA ŋ AG
abhören	ʔ AL a AM p AH h AA øː BB ɐ̯ n AG
abitur	a AM b AH i AM t AC uː BB ɐ̯
abkapseln	ʔ AL a AM p AH k AC a AM p AH s AJ ə AM l AE n AG
abkarten	a AM p AH k AC a AM ʁ AJ t AC n̩ BI
abkehr	a AM p AH k AC eː AN ɐ̯
abklappern	a AM p AH k AC l AE a AM p AH ɐ BA n AG
abklatsch	a AM p AH k AC l AE a AM t AC ʃ AJ
abklingen	ʔ AL a AM p AH k AC l AE ɪ AM ŋ AG n̩ BI
abklärungen	ʔ AL a AM p AH k AC l AE ɛː AN ʁ AJ ʊ BA ŋ AG ə AM n AG
abknallen	a AM p AH k AC n AG a AM l AE ə AM n AG
abknicken	a AM p AH k AC n AG ɪ AM k AC ə AM n AG
abkämmen	ʔ AL a AM p AH k AC ɛ AM m AF n̩ BI
abkömmlich	ʔ AL a AM p AH k AC œ BA m AF l AE ɪ AM ç
abkühlen	ʔ AL a AM p AH k AC yː BB l AE n AG
abkürzen	ʔ AL a AM p AH k AC ʏ BA ʁ AJ t AC s AJ ə AM n AG
abladen	ʔ AL a AM p AH l AE aː AN d AC n̩ BI
ablaut	ʔ AL a AM p AH l AE a AM ʊ̯ AK tʰ AD
ablegen	ʔ AL a AM p AH l AE eː AN ɡ AC ə AM n AG
ablehnung	ʔ AL a AM p AH l AE eː AN n AG ʊ BA ŋ AG
ableiten	ʔ AL a AM p AH l AE a AM ɪ̯ AB t AC ə AM n AG
ablenken	ʔ AL a AM p AH l AE ɛ AM ŋ AG k AC ŋ̩ BI
ablöse	a AM p AH l AE øː BB z AJ ə AM
ablösen	ʔ AL a AM p AH l AE øː BB z AJ n̩ BI
abmachung	ʔ AL a AM p AH m AF a AM χ AJ ʊ BA ŋ AG
abmahnen	a AM p AH m AF aː AN n AG ə AM n AG
abmeiern	ʔ AL a AM p AH m AF a AM ɪ̯ AB ɐ BA n AG
abmelden	ʔ AL a AM p AH m AF ɛ AM l AE d AC n̩ BI
abnahme	ʔ AL a AM p AH n AG aː AN m AF ə AM
abnehmen	ʔ AL a AM p AH n AG eː AN m AF m̩ BH
abnibbeln	a AM p AH n AG ɪ AM b AH l̩ BJ n AG
abnutzung	ʔ AL a AM p AH n AG ʊ BA t AC s AJ ʊ BA ŋ AG
abonnement	a AM b AH ɔ BA n AG ə AM m AF ɛ AM n AG t AC
abonnieren	ʔ AL a AM b AH ɔ BA n AG iː AN ɐ̯ n AG
abquatschen	a AM p AH k AC v BD a AM t AC ʃ AJ n̩ BI
abraten	a AM p AH ʀ BC aː AN t AC ə AM n AG
abreibung	a AM p AH ʀ BC a AM ɪ̯ AB b AH ʊ BA ŋ AG
abreichern	ʔ AL a AM p AH ʁ AJ a AM ɪ̯ AB ç ɐ BA n AG
abriegeln	a AM p AH ʀ BC iː AN ɡ AC l̩ BJ n AG
abrufen	ʔ AL a AM p AH ʁ AJ uː BB f BD n̩ BI
abrunden	ʔ AL a AM p AH ʁ AJ ʊ BA n AG d AC n̩ BI
abräumen	ʔ AL a AM p AH ʁ AJ ɔ BA ʏ̯ m AF ə AM n AG
abrücken	a AM p AH ʁ AJ ʏ BA k AC n̩ BI
absage	ʔ AL a AM p AH s AJ aː AN ɡ AC ə AM
absatzweise	a AM p AH z AJ a AM t AC s AJ v BD a AM i AM z AJ ə AM
absaufen	a AM p AH s AJ a AM ʊ̯ AK f BD n̩ BI
absaugen	ʔ AL a AM p AH s AJ a AM ʊ̯ AK ɡ AC ŋ̩ BI
abschaffen	ʔ AL a AM p AH ʃ AJ a AM f BD n̩ BI
abschaffung	ʔ AL a AM p AH ʃ AJ a AM f BD ʊ BA ŋ AG
abschattung	ʔ AL a AM p AH ʃ AJ a AM t AC ʊ BA ŋ AG
abscheulich	ʔ AL a AM p AH ʃ AJ ɔ BA ʏ̯ l AE ɪ AM ç
abscheulichsten	ʔ AL a AM p AH ʃ AJ ɔ BA ɪ̯ AB l AE ɪ AM ç s AJ t AC n̩ BI
abschiedsbrief	a AM p AH ʃ AJ iː AN t AC s AJ b AH ʀ BC iː AN f BD
abschiedsgeschenk	a AM p AH ʃ AJ iː AN t AC s AJ ɡ AC ə AM ʃ AJ ɛ AM ŋ AG k AC
abschiedsvorstellung	a AM p AH ʃ AJ iː AN t AC s AJ f BD oː BB ɐ̯ ʃ AJ t AC ɛ AM l AE ʊ BA ŋ AG
abschiessen	a AM p AH ʃ AJ iː AN s AJ n̩ BI
abschirmen	ʔ AL a AM p AH ʃ AJ ɪ AM ɐ̯ m AF n̩ BI
abschirmung	ʔ AL a AM p AH ʃ AJ ɪ AM ɐ̯ m AF ʊ BA ŋ AG
abschlachten	ʔ AL a AM p AH ʃ AJ l AE a AM χ AJ t AC n̩ BI
abschlag	ʔ AL a AM p AH ʃ AJ l AE aː AN kʰ AD
abschleppwagen	ʔ AL a AM p AH ʃ AJ l AE ɛ AM p AH v BD aː AN ɡ AC ŋ̩ BI
abschluss	ʔ AL a AM p AH ʃ AJ l AE ʊ BA s AJ
abschmettern	a AM p AH ʃ AJ m AF ɛ AM t AC ɐ BA n AG
abschminken	a AM p AH ʃ AJ m AF ɪ AM ŋ AG k AC n̩ BI
abschnitt	ʔ AL a AM p AH ʃ AJ n AG ɪ AM tʰ AD
abschottung	ʔ AL a AM p AH ʃ AJ ɔ BA tʰ AD ʊ BA ŋ AG
abschrauben	a AM p AH ʃ AJ ʀ BC a AM ʊ̯ AK b AH n̩ BI
abschreibung	ʔ AL a AM p AH ʃ AJ ʁ AJ a AM ɪ̯ AB b AH ʊ BA ŋ AG
abschreiten	ʔ AL ä p AH ʃ AJ ʁ AJ ä ɪ̯ AB t AC n̩ BI
abschweifen	ʔ AL a AM p AH ʃ AJ v BD a AM ɪ̯ AB f BD n̩ BI
abschwung	ʔ AL a AM p AH ʃ AJ v BD ʊ BA ŋ AG
abschöpfen	a AM p AH ʃ AJ œ BA p AH f BD n̩ BI
abschütteln	a AM p AH ʃ AJ ʏ BA t AC l̩ BJ n AG
absehen	ä p AH s AJ eː AN n AG
absenkung	a AM p AH z AJ ɛ AM ŋ AG k AC ʊ BA ŋ AG
absichern	ʔ AL a AM p AH z AJ ɪ AM ç ɐ BA n AG
absicht	a AM p AH z̥ AJ ɪ AM ç t AC
absichtlich	a AM p AH z AJ ɪ AM ç t AC l AE ɪ AM ç
absinken	ʔ AL a AM p AH z AJ ɪ AM ŋ AG k AC ə AM n AG
absolut	ʔ AL a AM p AH z̥ AJ o BA l AE uː BB tʰ AD
absolutismus	a AM p AH z AJ o BA l AE u BA t AC ɪ AM s AJ m AF ʊ BA s AJ
absondern	ʔ AL ä p AH z AJ ɔ BA n AG d AC ɐ BA n AG
abspannen	a AM p AH ʃ AJ p AH a AM n AG ə AM n AG
abspecken	ʔ AL a AM p AH ʃ AJ p AH ɛ AM k AC ŋ AG
abspielen	ʔ AL a AM p AH ʃ AJ p AH iː AN l AE ə AM n AG
abspringen	ʔ AL a AM p AH ʃ AJ p AH ʁ AJ ɪ AM ŋ AG n̩ BI
abspritzen	ʔ AL a AM p AH ʃ AJ p AH ʁ AJ ɪ AM t AC s AJ n̩ BI
abspulen	a AM p AH ʃ AJ p AH uː BB l AE ə AM n AG
abspülen	a AM p AH ʃ AJ p AH yː BB l AE ə AM n AG
abstauen	ʔ AL a AM p AH ʃ AJ t AC a AM ʊ̯ AK ə AM n AG
abstechen	ʔ AL a AM p AH ʃ AJ t AC ɛ AM ç ə AM n AG
abstecken	ʔ AL a AM p AH ʃ AJ t AC ɛ AM k AC ŋ̩ BI
absteigen	ʔ AL ä p AH ʃ AJ t AC ä e̯ AB ɡ AC ŋ AG
abstempeln	a AM p AH ʃ AJ t AC ɛ AM m AF p AH l̩ BJ n AG
absterben	ʔ AL a AM p AH ʃ AJ t AC ɛ AM ɐ̯ b AH m̩ BH
abstimmen	ʔ AL a AM p AH ʃ AJ t AC ɪ AM m AF n̩ BI
abstrafen	a AM p AH ʃ AJ t AC ʀ BC aː AN f BD n̩ BI
abstrafung	a AM p AH ʃ AJ t AC ʀ BC aː AN f BD ʊ BA ŋ AG
abstrahieren	ʔ AL a AM p AH s AJ t AC ʁ AJ a AM h AA iː AN ɐ̯ n AG
abstraktum	a AM p AH s AJ t AC ʀ BC a AM k AC t AC ʊ BA m AF
abstreifen	ʔ AL a AM p AH ʃ AJ t AC ʁ AJ a AM ɪ̯ AB f BD n̩ BI
abstreiten	a AM p AH ʃ AJ t AC ʀ BC a AM ɪ̯ AB t AC n̩ BI
abstrus	a AM p AH s AJ t AC ʀ BC uː BB s AJ
absturz	ʔ AL a AM p AH ʃ AJ t AC ʊ BA ɐ̯ t AC s AJ
abstürzen	ʔ AL a AM p AH ʃ AJ t AC ʏ BA ʀ BC t AC s AJ ə AM n AG
absägen	ʔ AL a AM p AH z AJ ɛː AN ɡ AC ŋ AG
absättigen	ʔ AL a AM p AH z AJ ɛ AM t AC ɪ AM ɡ AC ŋ̩ BI
abteilen	a AM p AH tʰ AD a AM ɪ̯ AB l AE n AG
abtragen	ʔ AL a AM p AH t AC ʁ AJ aː AN ɡ AC ə AM n AG
abtreiben	ʔ AL a AM p AH t AC ʀ BC a AM ɪ̯ AB b AH m̩ BH
abtreibungsbefürworterin	a AM p AH t AC ʀ BC a AM ɪ̯ AB b AH ʊ BA ŋ AG s AJ b AH ə AM f BD yː BB ɐ̯ v BD ɔ BA ʁ AJ ə AM ʁ AJ ɪ AM n AG
abtrennen	ʔ AL a AM p AH t AC ʁ AJ ɛ AM n̩ BI
abtrennung	ʔ AL a AM p AH t AC ʁ AJ ɛ AM n AG ʊ BA ŋ AG
abtun	ʔ AL a AM p AH t AC uː BB n AG
abtörnen	a AM p AH t AC œ BA ʁ AJ n AG ə AM n AG
abtöten	ʔ AL a AM p AH t AC øː BB t AC n̩ BI
abwanderung	ʔ AL a AM p AH v BD a AM n AG d AC ɐ BA ʁ AJ ʊ BA ŋ AG
abwarten	ʔ AL a AM p AH v BD a AM ɐ̯ t AC n̩ BI
abwaschen	ʔ AL a AM p AH v BD a AM ʃ AJ n̩ BI
abwasser	ʔ AL a AM p AH v BD a AM s AJ ɐ BA
abwechseln	a AM p AH v BD ɛ AM k AC s AJ l̩ BJ n AG
abwehr	a AM p AH v BD eː AN ɐ̯
abwehrbereit	a AM p AH v BD eː AN ɐ̯ b AH ə AM ʀ BC a AM ɪ̯ AB t AC
abwehren	ʔ AL a AM p AH v BD eː AN ɐ̯ n AG
abweichen	ʔ AL a AM p AH v BD a AM ɪ AM ç ə AM n AG
abweichung	ʔ AL a AM p AH v BD a AM ɪ̯ AB ç ʊ BA ŋ AG
abweisen	ʔ AL a AM p AH v BD a AM ɪ̯ AB z AJ n̩ BI
abwerben	ʔ AL a AM p AH v BD ɛ AM ɐ̯ b AH m̩ BH
abwerfen	ʔ AL a AM p AH v BD ɛ AM ʁ AJ f BD ɱ̩
abwesend	a AM p AH v BD eː AN z AJ ə AM n AG t AC
abwiegen	ʔ AL a AM p AH v BD iː AN ɡ AC ŋ AG
abwischen	a AM p AH v BD ɪ AM ʃ AJ n̩ BI
abwracken	ʔ AL a AM p AH v BD ʁ AJ a AM k AC ŋ AG
abwürgen	ʔ AL ä p AH ʋ AK ʏ BA ɐ̯ ɡ AC ŋ AG
abzureichern	ʔ AL a AM p AH t AC s AJ u BA ʁ AJ a AM ɪ̯ AB ç ɐ BA n AG
abzählen	a AM p AH t AC s AJ ɛː AN l AE ə AM n AG
abänderbar	ʔ AL a AM p AH ɛ AM n AG d AC ɐ BA b AH aː AN ɐ̯
abändern	ʔ AL a AM p AH ʔ AL ɛ AM n AG d AC ɐ BA n AG
abätzen	ʔ AL ɛ AM t AC s AJ ə AM n AG
achse	ʔ AL a AM k AC s AJ ə AM
acht	ʔ AL ä χ AJ t AC
achte	ʔ AL a AM χ AJ t AC ə AM
achteckig	ʔ AL a AM χ AJ t AC ɛ AM kʰ AD ɪ AM ç
achtelfinale	ʔ AL a AM χ AJ t AC l̩ BJ f BD i AM n AG aː AN l AE ə AM
achten	ʔ AL a AM x AJ t AC ə AM n AG
achtern	a AM χ AJ t AC ɐ BA n AG
achtung	ʔ AL a AM χ AJ t AC ʊ BA ŋ AG
achtzehn	ʔ AL a AM x AJ t AC s AJ eː AN n AG
achtzehntel	a AM x AJ t AC s AJ eː AN n AG t AC l̩ BJ
adaptieren	a AM d AC a AM p AH t AC iː AN ʀ BC ə AM n AG
ade	a AM d AC eː AN
adel	aː AN d AC l̩ BJ
adenauer	aː AN d AC ə AM n AG a AM ʊ̯ AK ɐ BA
adipös	a AM d AC i AM p AH øː BB s AJ
adlerfarn	aː AN d AC l AE ɐ BA f BD a AM ʁ AJ n AG
adlerfarne	aː AN d AC l AE ɐ BA f BD a AM ʁ AJ n AG ə AM
adlerfarnes	aː AN d AC l AE ɐ BA f BD a AM ʁ AJ n AG ə AM s AJ
adlerfarns	aː AN d AC l AE ɐ BA f BD a AM ʁ AJ n AG s AJ
adlerjunges	ʔ AL aː AN d AC l AE ɐ BA j AB ʊ BA ŋ AG ə AM s AJ
adoptieren	a AM d AC ɔ BA p AH t AC iː AN ʀ BC ə AM n AG
adrett	ʔ AL a AM d AC ʁ AJ ɛ AM t AC
adrian	ʔ AL a AM d AC ʁ AJ i AM aː AN n AG
adriane	ʔ AL a AM d AC ʁ AJ i AM aː AN n AG ə AM
adrianen	ʔ AL a AM d AC ʁ AJ i AM aː AN n AG ə AM n AG
adrians	ʔ AL a AM d AC ʁ AJ i AM aː AN n AG s AJ
adsorbieren	ʔ AL a AM t AC z AJ ɔ BA ʁ AJ b AH iː AN ʁ AJ ə AM n AG
adstrat	a AM t AC s AJ t AC ʁ AJ aː AN t AC
adstringens	a AM t AC s AJ t AC r BC ɪ AM ŋ AG ɡ AC ɛ AM n AG s AJ
adäquat	ʔ AL a AM d AC ɛ AM k AC v BD aː AN tʰ AD
aerobic	ɛ AM ʀ BC oː BB b AH ɪ AM k AC
aerophobie	a AM e AM ʀ BC o BA f BD o BA b AH iː AN
affe	a AM f BD ə AM
affektiv	a AM f BD ɛ AM k AC t AC iː AN f BD
affen	a AM f BD n̩ BI
affenjacke	ʔ AL a AM f BD ə AM n AG j AB a AM k AC ə AM
affin	a AM f BD iː AN n AG
afrikaans	a AM f BD ʀ BC i AM k AC aː AN n AG s AJ
agentin	a AM ɡ AC ɛ AM n AG t AC ɪ AM n AG
agentinnen	a AM ɡ AC ɛ AM n AG t AC ɪ AM n AG ə AM n AG
agil	ʔ AL a AM ɡ AC iː AN l AE
agile	a AM ɡ AC iː AN l AE ə AM
agioteur	a AM ɡ AC i AM o BA t AC øː BB ɐ̯
agnostisch	ʔ AL ä ɡ AC n AG ɔ BA s AJ t AC ɪ AM ʃ AJ
agonal	a AM ɡ AC o BA n AG aː AN l AE
ahle	aː AN l AE ə AM
ahnden	aː AN n AG d AC n̩ BI
ahndung	ʔ AL aː AN n AG d AC ʊ BA ŋ AG
akademieausgabe	a AM k AC a AM d AC e AM m AF iː AN a AM ʊ̯ AK s AJ ɡ AC aː AN b AH ə AM
akquirieren	ʔ AL a AM kʰ AD v BD i AM ʁ AJ iː AN ɐ̯ n AG
akrolekt	a AM k AC ʀ BC o BA l AE ɛ AM k AC t AC
aktenkoffer	ʔ AL ä k AC t AC n̩ BI k AC ɔ BA f BD ɐ BA
aktenordner	a AM k AC t AC n̩ BI ʔ AL ɔ BA ʁ AJ d AC n AG ɐ BA
aktentasche	ʔ AL ä k AC t AC n̩ BI t AC ä ʃ AJ ə AM
aktie	ʔ AL a AM k AC t AC s AJ j AB ə AM
aktienhändlerin	a AM k AC t AC s AJ i̯ AB ə AM n AG h AA ɛ AM n AG d AC l AE ə AM ʁ AJ ɪ AM n AG
aktionsart	a AM k AC t AC s AJ i̯ AB oː BB n AG s AJ ʔ AL aː AN ɐ̯ t AC
aktiv	a AM k AC t AC iː AN f BD
aktualisieren	ʔ AL a AM k AC tʰ AD u BA a AM l AE i AM z AJ iː AN ɐ̯ n AG
aktuell	ʔ AL ä k AC t AC ʋ AK ɛ AM l AE
akut	ʔ AL a AM kʰ AD uː BB tʰ AD
akzeptabel	a AM k AC t AC s AJ ɛ AM p AH t AC aː AN b AH l̩ BJ
alarmanlage	a AM l AE a AM ʁ AJ m AF ʔ AL a AM n AG l AE aː AN ɡ AC ə AM
alarmanlagen	a AM l AE a AM ʁ AJ m AF ʔ AL a AM n AG l AE aː AN ɡ AC ə AM n AG
alarmieren	ʔ AL a AM l AE a AM ɐ̯ m AF iː AN ɐ̯ n AG
alaska	ʔ AL ɐ BA l AE ä s AJ k AC ɐ BA
albanisch	a AM l AE b AH aː AN n AG ɪ AM ʃ AJ
albern	ʔ AL ɑ AM l AE b̥ AH ə AM r BC n AG
alert	a AM l AE ɛ AM ʁ AJ t AC
alexander	a AM l AE ɛ AM k AC s AJ a AM n AG d AC ɐ BA
alexie	a AM l AE ɛ AM k AC s AJ iː AN
algerisch	ʔ AL a AM l AE ɡ AC eː AN ʁ AJ ɪ AM ʃ AJ
algonkin	a AM l AE ɡ AC ɔ BA ŋ AG k AC ɪ AM n AG
algorithmus	a AM l AE ɡ AC o BA ʀ BC ɪ AM t AC m AF ʊ BA s AJ
alice	ʔ AL a AM l AE iː AN s AJ ə AM
alimentieren	a AM l AE i AM m AF ɛ AM n AG t AC iː AN ʀ BC ə AM n AG
alina	a AM l AE iː AN n AG a AM
aliquant	a AM l AE i AM k AC v BD a AM n AG t AC
aliquot	a AM l AE i AM k AC v BD ɔ BA t AC
alkoholfrei	ʔ AL a AM l AE kʰ AD o BA h AA oː BB l AE f BD ʁ AJ a AM ɪ̯ AB
alkoholhaltig	ʔ AL a AM l AE kʰ AD o BA h AA oː BB l AE h AA a AM l AE tʰ AD ɪ AM ç
all	ʔ AL a AM l AE
alldieweil	a AM l AE d AC iː AN v BD a AM ɪ̯ AB l AE
allee	a AM l AE eː AN
alleen	a AM l AE eː AN ə AM n AG
alleine	a AM l AE a AM ɪ̯ AB n AG ə AM
alleinherrscher	a AM l AE a AM ɪ̯ AB n AG h AA ɛ AM ʁ AJ ʃ AJ ɐ BA
allenthalben	a AM l AE ə AM n AG t AC h AA a AM l AE b AH n̩ BI
allergewöhnlichsten	ʔ AL a AM l AE ɐ BA ɡ AC ə AM v BD øː BB n AG l AE ɪ AM ç s AJ t AC ə AM n AG
allerheiligstes	a AM l AE ɐ BA h AA a AM ɪ̯ AB l AE ɪ AM ç s AJ t AC ə AM s AJ
allerseits	a AM l AE ɐ BA z AJ a AM ɪ̯ AB t AC s AJ
allmacht	a AM l AE m AF a AM χ AJ t AC
allmächtigkeit	a AM l AE m AF ɛ AM ç t AC ɪ AM ç k AC a AM ɪ̯ AB t AC
alls	ʔ AL a AM l AE s AJ
alltag	ʔ AL a AM l AE tʰ AD aː AN kʰ AD
alltagstrott	ʔ AL a AM l AE t AC aː AN k AC s AJ t AC ʁ AJ ɔ BA t AC
allwissend	ʔ AL a AM l AE v BD ɪ AM s AJ ə AM n AG t AC
allzeit	a AM l AE t AC s AJ a AM ɪ̯ AB t AC
alm	ʔ AL a AM l AE m AF
almanach	a AM l AE m AF a AM n AG a AM χ AJ
almen	ʔ AL a AM l AE m AF ə AM n AG
almhütte	ʔ AL a AM l AE m AF h AA ʏ BA t AC ə AM
almhütten	ʔ AL a AM l AE m AF h AA ʏ BA t AC n̩ BI
alpen	ʔ AL a AM l AE p AH m̩ BH
alpenverein	ʔ AL a AM l AE p AH ə AM n AG f BD ɛ AM ɐ̯ ʔ AL a AM ɪ̯ AB n AG
alpha	a AM l AE f BD a AM
