balkan	b ɑ AH ɫ k ɑ AH n
balkanlar	b ɑ AH ɫ k ɑ AH n ɫ ɑ AH ɾ
baltacı	b ɑ AH ɫ t ɑ AH d ʒ ɯ AH
baltacılık	b ɑ AH ɫ t ɑ AH d ʒ ɯ AH ɫ ɯ AH k
baltalar	b ɑ AH ɫ t ɑ AH ɫ ɑ AH ɾ
baltam	b ɑ AH ɫ t ɑ AH m
baltan	b ɑ AH ɫ t ɑ AH n
baltanı	b ɑ AH ɫ t ɑ AH n ɯ AH
baltayı	b ɑ AH ɫ t ɑ AH j AB ɯ AH
balık	b ɑ AH ɫ ɯ AH k
balıkçı	b ɑ AH ɫ ɯ AH k t ʃ ɯ AH
balığı	b ɑ AH ɫ ɯ AH ɰ AI ɯ AH
bamya	b ɑ AH m j AB ɑ AH
bandaj	b ɑ AH n d ɑ AH ʒ
banka	b a AC n k a AC
banklar	b ɑ AH n k ɫ a AC ɾ
bankları	b ɑ AH n k ɫ a AC ɾ ɯ AH
bankı	b ɑ AH n k ɯ AH
bankım	b ɑ AH n k ɯ AH m
bankın	b ɑ AH n k ɯ AH n
barbar	b ɑ AH ɾ b ɑ AH ɾ
bardak	b ɑ AH ɾ d ɑ AH k
barış	b ɑ AH ɾ ɯ AH ʃ
basiretli	b a AC s iː AD ɾ e AC t ɫ i AC
basiretsiz	b a AC s iː AD ɾ e AC t s i AC z
basit	b ɑ AH s i AC t
baston	b ɑ AH s t o AE n
batum	b ɑ AH t u AE m
batı	b ɑ AH t ɯ AH
bayat	b ɑ AH j AB ɑ AH t
baygın	b ɑ AH j AB ɡ ɯ AH n
baygınlık	b ɑ AH j AB ɡ ɯ AH n ɫ ɯ AH k
bayram	b ɑ AH j AB ɾ ɑ AH m
baytar	b ɑ AH j AB t ɑ AH ɾ
bayılma	b ɑ AH j AB ɯ AH ɫ m ɑ AH
bazı	b ɑː AJ z ɯ AH
bağ	b ɑː AJ
bağcık	b ɑ AH ɰ AI d ʒ ɯ AH c
bağcıklar	b ɑ AH ɰ AI d ʒ ɯ AH c ɫ a AC ɾ
bağcığı	b ɑ AH ɰ AI d ʒ ɯ AH ɰ AI ɯ AH
bağcığım	b ɑ AH ɰ AI d ʒ ɯ AH ɰ AI ɯ AH m
bağcığın	b ɑ AH ɰ AI d ʒ ɯ AH ɰ AI ɯ AH n
bağlamak	b ɑː AJ ɫ ɑ AH m a AC k
bağlamamak	b ɑ AH ɰ AI ɫ a AC m a AC m a AC c
bağlamaz	b ɑ AH ɰ AI ɫ a AC m a AC z
bağlar	b ɑː AJ ɫ a AC ɾ
bağları	b ɑ AH ɰ AI ɫ a AC ɾ ɯ AH
bağı	b ɑ AH ɯ AH
bağım	b ɑ AH ɯ AH m
bağımsızlık	b a AC ɯ AH m s ɯ AH z ɫ ɯ AH k
bağın	b ɑ AH ɰ AI ɯ AH n
baş	b ɑ AH ʃ
başak	b ɑ AH ʃ ɑ AH k
başkan	b a AC ʃ k a AC n
başlama	b a AC ʃ l a AC m a AC
başlamak	b ɑ AH ʃ ɫ ɑ AH m ɑ AH k
başlamamak	b a AC ʃ ɫ a AC m a AC m a AC c
başlangıç	b a AC ʃ ɫ a AC n ɡ ɯ AH t ʃ
başlar	b ɑ AH ʃ l a AC ɾ
başparmak	b ɑ AH ʃ p ɑ AH ɾ m ɑ AH k
başı	b ɑ AH d ʃ ɯ AH
başıboş	b a AC ʃ ɯ AH b o AE ʃ
bebek	b ɛ AC b ɛ AC c
bedevi	b ɛ AC d ɛ AC v iː AD
beklemek	b e̞ AC c l e̞ AC m e̞ AC c
bekletmek	b e̞ AC c l e̞ AC t m e̞ AC c
belarusça	b ɛ AC l a AC ɾ ʊ AE s t ʃ ɑ AH
belçikalı	b e AC l t ʃ i AC c ɑ AH ɫ ɯ AH
bencillik	b e AC n d ʒ i AC l l i AC c
beraber	b ɛ AC ɾ ɑː AJ b æ AC ɾ̝̊
bereket	b e AC ɾ e AC k e AC t
berilyum	b ɛ AC ɾ i AC l j AB u AE m
berlinli	b e AC ɾ l i AC n l i AC
bermuda	b e AC ɾ m ʊ AE d ɑ AH
beyin	b ɛ AC j AB i AC n
beyinler	b ɛ AC j AB i AC n l e AC ɾ
beyit	b ɛ AC j AB i AC t
beyni	b ɛ AC j AB n i AC
beşgen	b e AC ʃ ɟ e AC n
bikini	b i AC c i AC n i AC
bilek	b i AC ɫ e AC c
bilgisayar	b i AC l ɟ i AC s ɑ AH j AB ɑ AH ɾ
bilim	b i AC l i AC m
bilinç	b i AC l i AC n t ʃ
bilye	b i AC l j AB ɛ AC
bira	b i AC ɾ a AC
birce	b i AC ɾ d ʒ ɛ AC
birey	b i AC ɾ e AC j AB
birincil	b i AC ɾ i AC n d ʒ i AC ɫ
birleşik	b i AC ɾ l e AC ʃ i AC c
birlikte	b i AC ɾ l i AC c t ɛ AC
birliktelik	b i AC ɾ l i AC c t e AC l i AC c
birtakım	b i AC ɾ t ɑ AH k ɯ AH m
biseksüel	b i AC s ɛ AC c s y AG e AC l
bitim	b i AC t i AC m
bitiş	b i AC t i AC ʃ
bitişik	b i AC t i AC ʃ i AC k
bitme	b i AC t m e AC
bizmut	b i AC z m u AE t
bohça	b ɔ AE h AA t ʃ ɑ AH
bor	b o AE ɾ
boru	b o AE ɾ u AE
boy	b o AE j AB
boyacı	b ɔ AE j AB ɑ AH d ʒ ɯ AH
boza	b o AE z ɑ AH
bozayı	b o AE z ɑ AH j AB ɯ AH
bozmak	b o̞ AE z m ɑ AH k
boşamak	b o̞ AE ʃ a AC m a AC k
boşanma	b ɔ AE ʃ ɑ AH n m ɑ AH
boşluk	b o AE ʃ l u AE k
bulaşıcı	b u AE ɫ ɑ AH ʃ ɯ AH d ʒ ɯ AH
bulunmak	b u AE ɫ u AE n m ɑ AH k
burnu	b u AE ɾ n u AE
burun	b u AE ɾ u AE n
burunlar	b u AE ɾ u AE n l a AC ɾ
burçin	b u AE r t ʃ i AC n
bölge	b ø AG l ɟ ɛ AC
börülce	b ø AG ɾ ʏ AG l d ʒ ɛ AC
bükme	b y AG k m e AC
bükmeme	b y AG k m e AC m e AC
bülbül	b y AG l b y AG l
büst	b y AG s t
büyü	b y AG j AB y AG
büyücü	b y AG j AB y AG d ʒ y AG
büyük	b y AG j AB y AG c
cadılık	d ʒ a AC d ɯ AH ɫ ɯ AH k
cami	d ʒ ɑː AJ m ɪ AC
camisi	d ʒ aː AD m i AC s i AC
canlandırma	d ʒ a AC n ɫ a AC n d ɯ AH ɾ m a AC
canlandırmak	d ʒ a AC n ɫ a AC n d ɯ AH ɾ m a AC c
canlandırtmak	d ʒ a AC n ɫ a AC n d ɯ AH ɾ t m a AC c
canlandırtılmak	d ʒ a AC n ɫ a AC n d ɯ AH ɾ t ɯ AH ɫ m a AC c
canlandırılmak	d ʒ a AC n ɫ a AC n d ɯ AH ɾ ɯ AH ɫ m a AC c
canlanmak	d ʒ a AC n ɫ a AC n m a AC c
canlanılmak	d ʒ a AC n ɫ a AC n ɯ AH ɫ m a AC c
casus	d ʒ a AC s u AE s
ceviz	d ʒ ɛ AC v i AC z
cezayir	d ʒ ɛ AC z ɑː AJ j AB i AC ɾ
cezayirli	d ʒ ɛ AC z ɑː AJ j AB i AC ɾ l i AC
ciddi	d ʒ i AC d d iː AD
cihan	d ʒ i AC h AA a AC n
cihanlar	d ʒ i AC h AA a AC n l a AC r
ciklet	d ʒ i AC c l ɛ AC t
cin	d ʒ i AC n
civciv	d ʒ i AC β d ʒ i AC β
coşku	d ʒ o̞ AE ʃ k ʊ AE
cüce	d ʒ ʏ AG d ʒ ɛ AC
cümle	d ʒ y AG m l ɛ AC
dadaş	d ɑ AH d ɑ AH ʃ
dadı	d ɑ AH d ɯ AH
daktilo	d ɑ AH k t i AC ɫ ɔ AE
dalak	d ɑ AH ɫ ɑ AH k
dalgın	d a AC ɫ ɟ ɯ AH n
dalgınlık	d a AC ɫ ɟ ɯ AH n ɫ ɯ AH k
dalgıç	d ɑ AH ɫ ɡ ɯ AH t ʃ
dalmak	d ɑ AH ɫ m ɑ AH k
damatlık	d aː AD m a AC t ɫ ɯ AH k
davranışçılık	d ɑ AH v ɾ ɑ AH n ɯ AH ʃ t ʃ ɯ AH ɫ ɯ AH k
dayı	d a AC j AB ɯ AH
dağ	d aː AD
dede	d e AC d e AC
dedeağaç	d ɛ AC d ɛ AC ɑ AH ɰ AI ɑ AH t ʃ
dedikoducu	d ɛ AC d i AC k ɔ AE d u AE d ʒ u AE
defter	d e AC f t e AC ɾ
dehşet	d e AC h AA ʃ ɛ AC t
deltoid	d e AC l t o AE j AB i AC d
denizanası	d e AC n i AC z a AC n a AC s ɯ AH
depresyon	d e AC p ɾ e AC s j AB o AE n
derece	d e AC ɾ ɛ AC d ʒ ɛ AC
dergi	d e AC ɾ ɟ i AC
derin	d e AC ɾ i AC n
dernek	d e AC ɾ n e AC c
dertli	d e AC ɾ t l i AC
derviş	d e AC ɾ v i AC ʃ
derya	d e AC ɾ j AB ɑː AJ
destan	d ɛ AC s t ɑ AH n
dev	d ɛ AC β
devam	d e AC v ɑ AH m
devrim	d ɛ AC v ɾ i AC m
deyn	d e AC j AB n
değildir	d e AC ɰ AI ɫ i AC d i AC ɾ
değilim	d e AC ɰ AI ɫ i AC m
değiliz	d e AC ɰ AI i AC ɫ i AC z
değiller	d e AC ɰ AI i AC ɫ ɫ e AC ɾ
değilsin	d e AC ɰ AI ɫ s i AC n
değilsiniz	d e AC ɰ AI i AC ɫ s i AC n i AC z
değişik	d ɛ AC i AC ʃ i AC c
değişmek	d e AC j AB i AC ʃ m e AC c
değişmez	d e AC j AB i AC ʃ m e AC z
değiştirmek	d e AC j AB i AC ʃ t i AC ɾ m e AC c
didaktik	d i AC d a AC k t i AC c
dijital	d i AC ʒ i AC t a AC l
dikdörtgen	d i AC k d œ AG ɾ t ɟ e AC n
dikey	d i AC c ɛ AC j AB
dilbilim	d i AC l b i AC l i AC m
dildo	d i AC l d o AE
dilenci	d i AC l ɛ AC n d ʒ ɪ AC
dilim	d i AC l i AC m
dilimde	d i AC l i AC m d e AC
dilimden	d i AC l i AC m d e AC n
dilime	d i AC l i AC m e AC
dilimi	d i AC l i AC m i AC
dilimim	d i AC ɫ i AC m i AC m
dilimimi	d i AC ɫ i AC m i AC m i AC
dilimimin	d i AC ɫ i AC m i AC m i AC n
dilimin	d i AC ɫ i AC m i AC n
dilimini	d i AC ɫ i AC m i AC n i AC
diliminin	d i AC ɫ i AC m i AC n i AC n
dilimler	d i AC ɫ i AC m ɫ e AC ɾ
dilimleri	d i AC ɫ i AC m ɫ e AC ɾ i AC
dilinde	d i AC l i AC n d e AC
dilinden	d i AC l i AC n d e AC n
diline	d i AC l i AC n e AC
dilini	d i AC l i AC n i AC
dilinin	d i AC l i AC n i AC n
dimetoka	d i AC m ɛ AC t ɔ AE k ɑ AH
dinamit	d i AC n ɑ AH m i AC t
dindar	d i AC n d a AC r
dindarlık	d i AC n d a AC r ɫ ɯ AH c
dini	d iː AD n i AC
dinlememek	d i AC n l e AC m e AC m e AC c
dinlenme	d i AC n l e AC n m e AC
dinlenmeme	d i AC n l e AC n m e AC m e AC
dinlerde	d i AC n ɫ e AC ɾ d e AC
dinlerden	d i AC n ɫ e AC ɾ d e AC n
dinlere	d i AC n ɫ e AC ɾ e AC
dinleri	d i AC n ɫ e AC ɾ i AC
dinlerin	d i AC n ɫ e AC ɾ i AC n
dinli	d i AC n ɫ i AC
dinlilik	d i AC n ɫ i AC ɫ i AC c
dinsiz	d i AC n s i AC z
dinsizlik	d i AC n s i AC z ɫ i AC c
dinç	d i AC n t ʃ
dirilmek	d i AC ɾ i AC ɫ i AC ɾ m e AC k
disko	d i AC s k ɔ AE
diskotek	d i AC s k ɔ AE t ɛ AC c
disleksi	d i AC s ɫ e AC k s i AC
diye	d i AC j AB ɛ AC
dize	d i AC z e AC
dizemi	d i AC z e AC m i AC
dizemim	d i AC z e AC m i AC m
dizemin	d i AC z e AC m i AC n
dizemler	d i AC z e AC m ɫ e AC ɾ
diş	d i AC ʃ
dişil	d i AC ʃ i AC ɫ
dokuzgen	d o AE k u AE z ɟ e AC n
dolaşan	d o AE ɫ a AC ʃ a AC n
dolaşmayan	d o AE ɫ a AC ʃ m a AC j AB a AC n
dolmuş	d ɔ AE ɫ m ʊ AE ʃ
doymak	d ɔ AE j AB m ɑ AH k
doğa	d o AE a AC
doğu	d ɔ AE ɰ AI ʊ AE
dudak	d u AE d ɑ AH k
dudu	d u AE d u AE
duy	d u AE j AB
duyma	d u AE j AB m a AC
duymak	d u AE j AB m a AC k
duymama	d u AE j AB m a AC m a AC
duyun	d u AE j AB uː AF n
dönmek	d œ AG n m e AC c
dönüş	d ø AG n y AG ʃ
dönüşlü	d ø AG n y AG ʃ l y AG
dönüşmek	d œ AG n y AG ʃ m e AC c
dönüşsüz	d ø AG n y AG ʃ s y AG z
dörtgen	d œ AG ɾ t ɟ e AC n
dövme	d œ AG v m ɛ AC
dük	d y AG c
dünür	d ʏ AG n ʏ AG ɾ̝̊
dürbün	d y AG ɾ b y AG n
dürüm	d y AG ɾ y AG m
düyun	d y AG j AB uː AF n
düğün	d y AG y AG n
düşes	d y AG ʃ e AC s
düşkün	d y AG ʃ c y AG n
düşman	d y AG ʃ m ɑ AH n
dılak	d ɯ AH ɫ a AC k
dış	d ɯ AH ʃ
dışkı	d ɯ AH ʃ k ɯ AH
ebe	ɛ AC b ɛ AC
ecel	ɛ AC d ʒ e AC l
edat	e AC d a AC t
efsanevi	ɛ AC f s ɑː AJ n ɛ AC v iː AD
egoizm	e AC ɡ o AE iː AD z m
ekimi	e AC k i AC m i AC
ekimler	e AC k i AC m ɫ e AC ɾ
ekin	e AC k i AC n
ekini	e AC k i AC n i AC
ekinim	e AC k i AC n i AC m
ekinin	e AC k i AC n i AC n
ekinler	e AC k i AC n ɫ e AC ɾ
ekran	e AC k ɾ a AC n
ekranlar	e AC k ɾ a AC n ɫ a AC ɾ
ekranı	e AC k ɾ a AC n ɯ AH
ekranım	e AC k ɾ a AC n ɯ AH m
ekranın	e AC k ɾ a AC n ɯ AH n
eksen	e AC k s e AC n
ekseni	e AC k s e AC n i AC
eksenim	e AC k s e AC n i AC m
eksenin	e AC k s e AC n i AC n
eksenler	e AC k s e AC n ɫ e AC ɾ
eksenleri	e AC k s e AC n ɫ e AC ɾ i AC
eksiklik	ɛ AC c s i AC c l i AC c
ekstremum	ɛ AC c s t ɾ ɛ AC m u AE m
ekşimek	ɛ AC c ʃ i AC m ɛ AC c
ekşitmek	ɛ AC c ʃ i AC t m ɛ AC c
elastik	e AC l a AC s t i AC k
elbise	e AC l b i AC s ɛ AC
elbiseler	e AC l b i AC s ɛ AC l ɛ AC ɾ
elbiseyi	e AC l b i AC s ɛ AC j AB i AC
element	ɛ AC l e AC m e AC n t
elemli	ɛ AC l e AC m l i AC
elips	ɛ AC l i AC p s
elma	e AC l m ɑ AH
elmacı	e AC l m ɑ AH d ʒ ɯ AH
elmalar	e AC l m a AC l a AC ɾ
elçi	e AC l t ʃ i AC
embriyo	ɛ AC m b ɾ i AC j AB ɔ AE
emir	e AC m i AC ɾ
emir'e	e AC m i AC ɾ e AC
emir'i	e AC m i AC ɾ i AC
emir'im	e AC m i AC ɾ i AC m
emir'ime	e AC m i AC ɾ i AC m e AC
emir'in	e AC m i AC ɾ i AC n
emir'ler	e AC m i AC ɾ ɫ e AC ɾ
emire	e AC m i AC ɾ e AC
emiri	e AC m i AC ɾ i AC
emirim	e AC m i AC ɾ i AC m
emirime	e AC m i AC ɾ i AC m e AC
emirin	e AC m i AC ɾ i AC n
emirler	e AC m i AC ɾ ɫ e AC ɾ
emlak	e AC m ɫ a AC c
emlakçı	e AC m ɫ a AC c t ʃ ɯ AH
emlakçılık	e AC m ɫ a AC c t ʃ ɯ AH ɫ ɯ AH k
emniyet	e AC m n i AC j AB e AC t
emre	e AC m ɾ ɛ AC
emri	e AC m ɾ i AC
emrim	e AC m ɾ i AC m
emrin	e AC m ɾ i AC n
endülüs	ɛ AC n d y AG l y AG s
engizisyon	e AC n ɡ i AC z i AC s j AB o AE n
enişte	ɛ AC n i AC ʃ t ɛ AC
entrika	e AC n t ɾ i AC k a AC
entrikalar	e AC n t ɾ i AC k a AC ɫ a AC ɾ
entrikanın	e AC n t ɾ i AC k a AC n ɯ AH n
entrikayı	e AC n t ɾ i AC k a AC j AB ɯ AH
erdoğan	æ AC ɾ d o AE a AC n
ergenlik	e AC ɾ ɟ e AC n l i AC c
erik	e AC ɾ i AC c
eril	e AC ɾ i AC ɫ
erivan	ɛ AC ɾ i AC v ɑ AH n
erkeksi	e AC ɾ c ɛ AC c s i AC
ermenistan	æ AC ɾ m e AC n i AC s t a AC n
erotik	ɛ AC ɾ ɔ AE t i AC c
ertelenebilir	e AC ɾ t e AC ɫ e AC n e AC b i AC ɫ i AC ɾ
ertelenemez	e AC ɾ t e AC ɫ e AC n e AC m e AC z
esas	e AC s a AC s
esen	e AC s e AC n
esenlik	e AC s e AC n ɫ i AC k
esrar	ɛ AC s ɾ ɑ AH ɾ
esrarlar	ɛ AC s ɾ ɑ AH ɾ l ɑ AH ɾ
esrarı	ɛ AC s ɾ ɑ AH ɾ ɯ AH
etek	ɛ AC t ɛ AC c
etkin	e AC t k i AC n
etmek	e AC t m e AC c
ev	ɛ AC v
evcik	ɛ AC v d ʒ i AC k
evim	e AC v i AC m
evine	ɛ AC v i AC n ɛ AC
evlatlık	e AC β ɫ a AC t l ɯ AH k
evlilik	e AC β l i AC l i AC c
evrim	ɛ AC v ɾ i AC m
eğlence	e AC j AB l æ AC n d ʒ e AC
eşcinsel	ɛ AC ʃ d ʒ i AC n s e AC l
eşya	ɛ AC ʃ j AB ɑː AJ
eşzamansız	e AC ʃ z a AC m a AC n s ɯ AH z
fagot	f ɑ AH ɡ o AE t
fahişelik	f ɑː AJ h AA i AC ʃ ɛ AC l i AC c
faks	f a AC k s
fare	f aː AD ɾ ɛ AC
farklı	f ɑ AH ɾ k ɫ ɯ AH
faslı	f ɑ AH s ɫ ɯ AH
fazlalık	f a AC z ɫ a AC ɫ ɯ AH k
feci	f e AC d ʒ iː AD
fikoloji	f i AC k ɔ AE l ɔ AE ʒ i AC
filiz	f i AC l i AC z
finiş	f i AC n i AC ʃ
fizik	f i AC z i AC c
fizyoloji	f i AC z j AB o AE l o AE ʒ i AC
fişek	f i AC ʃ ɛ AC c
flaş	f l a AC ʃ
flor	f l o AE ɾ
fren	f ɾ e AC n
frende	f ɾ e AC n d e AC
frenden	f ɾ e AC n d e AC n
frene	f ɾ e AC n e AC
freni	f ɾ e AC n i AC
frenim	f ɾ e AC n i AC m
frenin	f ɾ e AC n i AC n
frenler	f ɾ e AC n ɫ e AC ɾ
frigya	f ɾ i AC ɟ j AB ɑ AH
fulya	f ʊ AE l j AB ɑ AH
fâni	f aː AD n iː AD
füze	f y AG z e AC
fırtına	f ɯ AH ɾ t ɯ AH n ɑ AH
fırtınalı	f ɯ AH ɾ t ɯ AH n ɑ AH ɫ ɯ AH
fıstık	f ɯ AH s t ɯ AH k
gaf	ɡ a AC f
gaflet	ɡ a AC f l e̞ AC t
galeri	ɡ ɑ AH l ɛ AC ɾ i AC
galiba	ɡ ɑː AJ l i AC b ɑː AJ
galiçyaca	ɡ ɑ AH l i AC t ʃ j AB ɑ AH d ʒ ɑ AH
gamlı	ɡ ɑ AH m ɫ ɯ AH
gayda	ɟ a AC j AB d a AC
gayzer	ɟ a AC j AB z e AC ɾ
gazel	ɡ ɑ AH z e AC l
gece	ɟ e̞ AC d ʒ ɛ AC
gecelik	ɟ ɛ AC d ʒ ɛ AC l i AC k
gel	ɟ æ AC l
gelinlik	ɟ ɛ AC l i AC n l i AC c
gelir	ɡ e AC l i AC ɾ
gemi	ɟ e AC m i AC
genelev	ɟ ɛ AC n ɛ AC l ɛ AC v
gençlik	ɟ ɛ AC n t ʃ l i AC c
geri	ɡ e AC ɾ i AC
geriler	ɡ e AC ɾ i AC ɫ e AC ɾ
getmek	ɡ e AC t m e AC c
gezmek	ɟ e AC z m e AC c
geçmek	ɟ e AC t ʃ m e AC c
geçmiş	ɟ ɛ AC t ʃ m i AC ʃ
gider	ɡ i AC d e AC ɾ
giysi	ɟ i AC j AB s i AC
gol	ɡ o AE l
gurbet	ɡ u AE ɾ b ɛ AC t
gurbetçi	ɡ u AE ɾ b ɛ AC t t ʃ i AC
gökdelen	ɟ œ AG k d e AC l ɛ AC n
gölge	ɟ œ AG l ɟ ɛ AC
gönül	ɟ œ AG n y AG l
göre	ɟ ø AG ɾ ɛ AC
görmek	ɟ œ AG ɾ m ɛ AC c
gösteri	ɡ œ AG s t ɛ AC r i AC
göstermek	ɟ œ AG s t ɛ AC ɾ m ɛ AC c
göt	ɟ œ AG t
gövde	ɟ ø AG v d ɛ AC
gözbebeği	ɟ ø AG z b e AC b e AC j AB i AC
gözlem	ɟ œ AG z l ɛ AC m
gözlemci	ɟ œ AG z l ɛ AC m d ʒ ɪ AC
gözleme	ɟ ø AG z l e AC m ɛ AC
